FIPS,year,value
35013,2020-01-07,1959
35015,2020-01-07,479
35017,2020-01-07,1693
35019,2020-01-07,1010
35021,2020-01-07,358
35023,2020-01-07,871
35025,2020-01-07,526
35027,2020-01-07,1757
35028,2020-01-07,1611
35029,2020-01-07,574
35031,2020-01-07,455
35033,2020-01-07,1622
35035,2020-01-07,1053
35037,2020-01-07,550
35039,2020-01-07,1575
35041,2020-01-07,1668
35043,2020-01-07,381
35045,2020-01-07,1014
35047,2020-01-07,375
35049,2020-01-07,897
35051,2020-01-07,1067
35053,2020-01-07,457
35055,2020-01-07,548
35057,2020-01-07,1522
35059,2020-01-07,343
35061,2020-01-07,145
36001,2020-01-07,1059
36003,2020-01-07,1327
36005,2020-01-07,1597
36007,2020-01-07,659
36009,2020-01-07,945
36011,2020-01-07,1437
36013,2020-01-07,929
36015,2020-01-07,1726
36017,2020-01-07,1796
36019,2020-01-07,278
36021,2020-01-07,1947
36023,2020-01-07,1947
36025,2020-01-07,1023
36027,2020-01-07,52
36029,2020-01-07,1703
36031,2020-01-07,653
36033,2020-01-07,946
36035,2020-01-07,1828
36037,2020-01-07,1664
36039,2020-01-07,114
36041,2020-01-07,1077
36043,2020-01-07,632
36045,2020-01-07,1262
36047,2020-01-07,912
36049,2020-01-07,1987
36051,2020-01-07,1263
36053,2020-01-07,746
36055,2020-01-07,655
36057,2020-01-07,60
36059,2020-01-07,1548
36061,2020-01-07,970
36063,2020-01-07,1981
36065,2020-01-07,1405
36067,2020-01-07,725
36069,2020-01-07,924
36071,2020-01-07,228
36073,2020-01-07,1570
36075,2020-01-07,355
36077,2020-01-07,1325
36079,2020-01-07,1632
36081,2020-01-07,1079
36083,2020-01-07,1073
36085,2020-01-07,1890
36087,2020-01-07,678
36089,2020-01-07,535
36091,2020-01-07,108
36093,2020-01-07,1034
36095,2020-01-07,754
36097,2020-01-07,590
36099,2020-01-07,380
36101,2020-01-07,1865
36103,2020-01-07,1878
36105,2020-01-07,92
36107,2020-01-07,2045
36109,2020-01-07,495
36111,2020-01-07,1799
36113,2020-01-07,880
36115,2020-01-07,1224
36117,2020-01-07,605
36119,2020-01-07,451
36121,2020-01-07,827
36123,2020-01-07,1189
37001,2020-01-07,2021
37003,2020-01-07,1566
37005,2020-01-07,629
37007,2020-01-07,923
37009,2020-01-07,740
37011,2020-01-07,2039
37013,2020-01-07,1428
37015,2020-01-07,714
37017,2020-01-07,1704
37019,2020-01-07,178
37021,2020-01-07,611
37023,2020-01-07,213
37025,2020-01-07,92
37027,2020-01-07,249
37029,2020-01-07,1433
37031,2020-01-07,195
37033,2020-01-07,1045
37035,2020-01-07,1881
37037,2020-01-07,1139
37039,2020-01-07,1330
37041,2020-01-07,1521
37043,2020-01-07,1201
37045,2020-01-07,1831
37047,2020-01-07,1964
37049,2020-01-07,1881
37051,2020-01-07,1029
37053,2020-01-07,412
37055,2020-01-07,489
37057,2020-01-07,1929
37059,2020-01-07,1809
37061,2020-01-07,530
37063,2020-01-07,107
37065,2020-01-07,2005
37067,2020-01-07,125
37069,2020-01-07,577
37071,2020-01-07,615
37073,2020-01-07,539
37075,2020-01-07,411
37077,2020-01-07,499
37079,2020-01-07,1754
37081,2020-01-07,1545
37083,2020-01-07,1942
37085,2020-01-07,1330
37087,2020-01-07,1587
37089,2020-01-07,944
37091,2020-01-07,1285
37093,2020-01-07,2013
37095,2020-01-07,1934
37097,2020-01-07,730
37099,2020-01-07,491
37101,2020-01-07,261
37103,2020-01-07,14
37105,2020-01-07,835
37107,2020-01-07,631
37109,2020-01-07,1080
37111,2020-01-07,693
37113,2020-01-07,436
37115,2020-01-07,1334
37117,2020-01-07,45
37119,2020-01-07,1313
37121,2020-01-07,766
37123,2020-01-07,174
37125,2020-01-07,1901
37127,2020-01-07,635
37129,2020-01-07,503
37131,2020-01-07,366
37133,2020-01-07,507
37135,2020-01-07,1766
37137,2020-01-07,147
37139,2020-01-07,1702
37141,2020-01-07,57
37143,2020-01-07,1973
37145,2020-01-07,1436
37147,2020-01-07,1635
37149,2020-01-07,123
37151,2020-01-07,494
37153,2020-01-07,147
37155,2020-01-07,1828
37157,2020-01-07,1596
37159,2020-01-07,7
37161,2020-01-07,1511
37163,2020-01-07,1194
37165,2020-01-07,1130
37167,2020-01-07,1600
37169,2020-01-07,487
37171,2020-01-07,723
37173,2020-01-07,1687
37175,2020-01-07,266
37177,2020-01-07,858
37179,2020-01-07,933
37181,2020-01-07,2021
37183,2020-01-07,1347
37185,2020-01-07,1813
37187,2020-01-07,1046
37189,2020-01-07,1544
37191,2020-01-07,615
37193,2020-01-07,308
37195,2020-01-07,1680
37197,2020-01-07,1027
37199,2020-01-07,627
38001,2020-01-07,521
38003,2020-01-07,1997
38005,2020-01-07,1599
38007,2020-01-07,402
38009,2020-01-07,1319
38011,2020-01-07,250
38013,2020-01-07,285
38015,2020-01-07,1827
38017,2020-01-07,751
38019,2020-01-07,1521
38021,2020-01-07,877
38023,2020-01-07,1369
38025,2020-01-07,1193
38027,2020-01-07,938
38029,2020-01-07,1875
38031,2020-01-07,1596
38033,2020-01-07,1714
38035,2020-01-07,754
38037,2020-01-07,1822
38039,2020-01-07,1008
38041,2020-01-07,382
38043,2020-01-07,1557
38045,2020-01-07,1445
38047,2020-01-07,1002
38049,2020-01-07,819
38051,2020-01-07,567
38053,2020-01-07,1253
38055,2020-01-07,807
38057,2020-01-07,361
38059,2020-01-07,1333
38061,2020-01-07,1479
38063,2020-01-07,328
38065,2020-01-07,283
38067,2020-01-07,478
38069,2020-01-07,1759
38071,2020-01-07,801
38073,2020-01-07,1906
38075,2020-01-07,1029
38077,2020-01-07,1144
38079,2020-01-07,781
38081,2020-01-07,1396
38083,2020-01-07,124
38085,2020-01-07,171
38087,2020-01-07,1021
38089,2020-01-07,488
38091,2020-01-07,1061
38093,2020-01-07,622
38095,2020-01-07,1572
38097,2020-01-07,1655
38099,2020-01-07,1873
38101,2020-01-07,1983
38103,2020-01-07,1214
38105,2020-01-07,334
39001,2020-01-07,1262
39003,2020-01-07,1330
39005,2020-01-07,965
39007,2020-01-07,789
39009,2020-01-07,375
39011,2020-01-07,303
39013,2020-01-07,524
39015,2020-01-07,1806
39017,2020-01-07,191
39019,2020-01-07,509
39021,2020-01-07,1360
39023,2020-01-07,662
39025,2020-01-07,591
39027,2020-01-07,745
39029,2020-01-07,1958
39031,2020-01-07,435
39033,2020-01-07,86
39035,2020-01-07,1280
39037,2020-01-07,792
39039,2020-01-07,77
39041,2020-01-07,547
39043,2020-01-07,1388
39045,2020-01-07,1948
39047,2020-01-07,2003
39049,2020-01-07,1891
39051,2020-01-07,544
39053,2020-01-07,187
39055,2020-01-07,1293
39057,2020-01-07,660
39059,2020-01-07,1026
39061,2020-01-07,1926
39063,2020-01-07,1973
39065,2020-01-07,817
39067,2020-01-07,1934
39069,2020-01-07,754
39071,2020-01-07,1034
39073,2020-01-07,214
39075,2020-01-07,1275
39077,2020-01-07,1491
39079,2020-01-07,1774
39081,2020-01-07,702
39083,2020-01-07,1898
39085,2020-01-07,1645
39087,2020-01-07,480
39089,2020-01-07,1283
39091,2020-01-07,226
39093,2020-01-07,1346
39095,2020-01-07,1546
39097,2020-01-07,835
39099,2020-01-07,1073
39101,2020-01-07,831
39103,2020-01-07,356
39105,2020-01-07,654
39107,2020-01-07,839
39109,2020-01-07,1618
39111,2020-01-07,1567
39113,2020-01-07,1159
39115,2020-01-07,649
39117,2020-01-07,1634
39119,2020-01-07,733
39121,2020-01-07,1225
39123,2020-01-07,1884
39125,2020-01-07,1188
39127,2020-01-07,15
39129,2020-01-07,1462
39131,2020-01-07,172
39133,2020-01-07,798
39135,2020-01-07,46
39137,2020-01-07,109
39139,2020-01-07,437
39141,2020-01-07,183
39143,2020-01-07,205
39145,2020-01-07,1158
39147,2020-01-07,1143
39149,2020-01-07,89
39151,2020-01-07,909
39153,2020-01-07,1323
39155,2020-01-07,1352
39157,2020-01-07,859
39159,2020-01-07,1964
39161,2020-01-07,401
39163,2020-01-07,1854
39165,2020-01-07,422
39167,2020-01-07,2001
39169,2020-01-07,1846
39171,2020-01-07,350
39173,2020-01-07,27
39175,2020-01-07,195
40001,2020-01-07,512
40003,2020-01-07,1912
40005,2020-01-07,354
40007,2020-01-07,1964
40009,2020-01-07,1994
40011,2020-01-07,311
40013,2020-01-07,1920
40015,2020-01-07,1348
40017,2020-01-07,897
40019,2020-01-07,258
40021,2020-01-07,406
40023,2020-01-07,1864
40025,2020-01-07,1623
40027,2020-01-07,1721
40029,2020-01-07,1038
40031,2020-01-07,479
40033,2020-01-07,474
40035,2020-01-07,1334
40037,2020-01-07,553
40039,2020-01-07,1603
40041,2020-01-07,157
40043,2020-01-07,548
40045,2020-01-07,1343
40047,2020-01-07,1020
40049,2020-01-07,192
40051,2020-01-07,29
40053,2020-01-07,1987
40055,2020-01-07,364
40057,2020-01-07,1286
40059,2020-01-07,1332
40061,2020-01-07,470
40063,2020-01-07,840
40065,2020-01-07,1862
40067,2020-01-07,2032
40069,2020-01-07,681
40071,2020-01-07,893
40073,2020-01-07,701
40075,2020-01-07,943
40077,2020-01-07,1837
40079,2020-01-07,874
40081,2020-01-07,1413
40083,2020-01-07,1475
40085,2020-01-07,1247
40087,2020-01-07,1617
40089,2020-01-07,1287
40091,2020-01-07,372
40093,2020-01-07,107
40095,2020-01-07,282
40097,2020-01-07,1717
40099,2020-01-07,1754
40101,2020-01-07,1546
40103,2020-01-07,1777
40105,2020-01-07,573
40107,2020-01-07,568
40109,2020-01-07,1831
40111,2020-01-07,441
40113,2020-01-07,760
40115,2020-01-07,1600
40117,2020-01-07,77
40119,2020-01-07,186
40121,2020-01-07,1227
40123,2020-01-07,1080
40125,2020-01-07,1849
40127,2020-01-07,1165
40129,2020-01-07,1111
40131,2020-01-07,828
40133,2020-01-07,1559
40135,2020-01-07,1448
40137,2020-01-07,818
40139,2020-01-07,773
40141,2020-01-07,992
40143,2020-01-07,564
40145,2020-01-07,601
40147,2020-01-07,1758
40149,2020-01-07,99
40151,2020-01-07,1842
40153,2020-01-07,1944
41001,2020-01-07,1379
41003,2020-01-07,410
41005,2020-01-07,698
41007,2020-01-07,1838
41009,2020-01-07,371
41011,2020-01-07,1201
41013,2020-01-07,1403
41015,2020-01-07,1838
41017,2020-01-07,1723
41019,2020-01-07,1602
41021,2020-01-07,620
41023,2020-01-07,262
41025,2020-01-07,1130
41027,2020-01-07,812
41029,2020-01-07,354
41031,2020-01-07,1553
41033,2020-01-07,56
41035,2020-01-07,1082
41037,2020-01-07,573
41039,2020-01-07,1561
41041,2020-01-07,288
41043,2020-01-07,1045
41045,2020-01-07,1141
41047,2020-01-07,37
41049,2020-01-07,1242
41051,2020-01-07,1766
41053,2020-01-07,257
41055,2020-01-07,1785
41057,2020-01-07,1593
41059,2020-01-07,1826
41061,2020-01-07,303
41063,2020-01-07,79
41065,2020-01-07,1591
41067,2020-01-07,259
41069,2020-01-07,177
41071,2020-01-07,206
42001,2020-01-07,1166
42003,2020-01-07,950
42005,2020-01-07,1512
42007,2020-01-07,1544
42009,2020-01-07,1029
42011,2020-01-07,2045
42013,2020-01-07,1944
42015,2020-01-07,1083
42017,2020-01-07,11
42019,2020-01-07,1781
42021,2020-01-07,1127
42023,2020-01-07,457
42025,2020-01-07,171
42027,2020-01-07,343
42029,2020-01-07,323
42031,2020-01-07,1107
42033,2020-01-07,688
42035,2020-01-07,18
42037,2020-01-07,1781
42039,2020-01-07,2020
42041,2020-01-07,1528
42043,2020-01-07,539
42045,2020-01-07,695
42047,2020-01-07,1348
42049,2020-01-07,1560
42051,2020-01-07,282
42053,2020-01-07,845
42055,2020-01-07,1140
42057,2020-01-07,1857
42059,2020-01-07,1469
42061,2020-01-07,380
42063,2020-01-07,144
42065,2020-01-07,210
42067,2020-01-07,1929
42069,2020-01-07,1646
42071,2020-01-07,950
42073,2020-01-07,597
42075,2020-01-07,1401
42077,2020-01-07,1863
42079,2020-01-07,1763
42081,2020-01-07,269
42083,2020-01-07,1180
42085,2020-01-07,429
42087,2020-01-07,1444
42089,2020-01-07,669
42091,2020-01-07,1373
42093,2020-01-07,928
42095,2020-01-07,1015
42097,2020-01-07,1722
42099,2020-01-07,111
42101,2020-01-07,74
42103,2020-01-07,483
42105,2020-01-07,611
42107,2020-01-07,210
42109,2020-01-07,1588
42111,2020-01-07,1526
42113,2020-01-07,1392
42115,2020-01-07,63
42117,2020-01-07,229
42119,2020-01-07,850
42121,2020-01-07,191
42123,2020-01-07,1007
42125,2020-01-07,877
42127,2020-01-07,1852
42129,2020-01-07,1735
42131,2020-01-07,1396
42133,2020-01-07,2004
44001,2020-01-07,462
44003,2020-01-07,1267
44005,2020-01-07,388
44007,2020-01-07,1946
44009,2020-01-07,1690
45001,2020-01-07,295
45003,2020-01-07,1004
45005,2020-01-07,969
45007,2020-01-07,77
45009,2020-01-07,338
45011,2020-01-07,531
45013,2020-01-07,445
45015,2020-01-07,1478
45017,2020-01-07,1522
45019,2020-01-07,1563
45021,2020-01-07,1554
45023,2020-01-07,1854
45025,2020-01-07,1318
45027,2020-01-07,1796
45029,2020-01-07,1406
45031,2020-01-07,1808
45033,2020-01-07,1822
45035,2020-01-07,1997
45037,2020-01-07,1277
45039,2020-01-07,108
45041,2020-01-07,1396
45043,2020-01-07,2046
45045,2020-01-07,1404
45047,2020-01-07,1867
45049,2020-01-07,1659
45051,2020-01-07,429
45053,2020-01-07,1784
45055,2020-01-07,2013
45057,2020-01-07,1348
45059,2020-01-07,1748
45061,2020-01-07,10
45063,2020-01-07,1608
45065,2020-01-07,1847
45067,2020-01-07,535
45069,2020-01-07,2025
45071,2020-01-07,1214
45073,2020-01-07,1000
45075,2020-01-07,1781
45077,2020-01-07,343
45079,2020-01-07,384
45081,2020-01-07,1607
45083,2020-01-07,662
45085,2020-01-07,397
45087,2020-01-07,1215
45089,2020-01-07,1971
45091,2020-01-07,1545
46003,2020-01-07,652
46005,2020-01-07,440
46007,2020-01-07,222
46009,2020-01-07,656
46011,2020-01-07,1224
46013,2020-01-07,95
46015,2020-01-07,641
46017,2020-01-07,1645
46019,2020-01-07,194
46021,2020-01-07,1842
46023,2020-01-07,640
46025,2020-01-07,918
46027,2020-01-07,1096
46029,2020-01-07,725
46031,2020-01-07,656
46033,2020-01-07,1643
46035,2020-01-07,448
46037,2020-01-07,828
46039,2020-01-07,418
46041,2020-01-07,1576
46043,2020-01-07,459
46045,2020-01-07,1653
46047,2020-01-07,25
46049,2020-01-07,2005
46051,2020-01-07,1829
46053,2020-01-07,1740
46055,2020-01-07,20
46057,2020-01-07,1105
46059,2020-01-07,1888
46061,2020-01-07,1879
46063,2020-01-07,1507
46065,2020-01-07,1967
46067,2020-01-07,756
46069,2020-01-07,1122
46071,2020-01-07,107
46073,2020-01-07,1261
46075,2020-01-07,423
46077,2020-01-07,1656
46079,2020-01-07,954
46081,2020-01-07,165
46083,2020-01-07,318
46085,2020-01-07,1759
46087,2020-01-07,995
46089,2020-01-07,676
46091,2020-01-07,1374
46093,2020-01-07,492
46095,2020-01-07,1829
46097,2020-01-07,1481
46099,2020-01-07,1009
46101,2020-01-07,1453
46102,2020-01-07,116
46103,2020-01-07,1353
46105,2020-01-07,168
46107,2020-01-07,633
46109,2020-01-07,835
46111,2020-01-07,1289
46115,2020-01-07,1915
46117,2020-01-07,202
46119,2020-01-07,2
46121,2020-01-07,1803
46123,2020-01-07,1982
46125,2020-01-07,1970
46127,2020-01-07,243
46129,2020-01-07,210
46135,2020-01-07,257
46137,2020-01-07,1478
47001,2020-01-07,636
47003,2020-01-07,713
47005,2020-01-07,1384
47007,2020-01-07,1267
47009,2020-01-07,1924
47011,2020-01-07,139
47013,2020-01-07,1373
47015,2020-01-07,1951
47017,2020-01-07,483
47019,2020-01-07,731
47021,2020-01-07,1188
47023,2020-01-07,1300
47025,2020-01-07,125
47027,2020-01-07,1492
47029,2020-01-07,253
47031,2020-01-07,1770
47033,2020-01-07,1359
47035,2020-01-07,1522
47037,2020-01-07,261
47039,2020-01-07,1760
47041,2020-01-07,1161
47043,2020-01-07,811
47045,2020-01-07,700
47047,2020-01-07,1099
47049,2020-01-07,819
47051,2020-01-07,830
47053,2020-01-07,546
47055,2020-01-07,1370
47057,2020-01-07,1569
47059,2020-01-07,1547
47061,2020-01-07,1545
47063,2020-01-07,1907
47065,2020-01-07,1814
47067,2020-01-07,1176
47069,2020-01-07,1397
47071,2020-01-07,613
47073,2020-01-07,725
47075,2020-01-07,717
47077,2020-01-07,988
47079,2020-01-07,935
47081,2020-01-07,95
47083,2020-01-07,895
47085,2020-01-07,29
47087,2020-01-07,1252
47089,2020-01-07,1827
47091,2020-01-07,1261
47093,2020-01-07,1336
47095,2020-01-07,777
47097,2020-01-07,1695
47099,2020-01-07,348
47101,2020-01-07,379
47103,2020-01-07,98
47105,2020-01-07,2032
47107,2020-01-07,64
47109,2020-01-07,641
47111,2020-01-07,871
47113,2020-01-07,809
47115,2020-01-07,84
47117,2020-01-07,844
47119,2020-01-07,196
47121,2020-01-07,1428
47123,2020-01-07,519
47125,2020-01-07,1065
47127,2020-01-07,86
47129,2020-01-07,797
47131,2020-01-07,1057
47133,2020-01-07,1472
47135,2020-01-07,1517
47137,2020-01-07,1259
47139,2020-01-07,507
47141,2020-01-07,609
47143,2020-01-07,97
47145,2020-01-07,556
47147,2020-01-07,389
47149,2020-01-07,398
47151,2020-01-07,1859
47153,2020-01-07,409
47155,2020-01-07,1680
47157,2020-01-07,1375
47159,2020-01-07,1596
47161,2020-01-07,1322
47163,2020-01-07,1571
47165,2020-01-07,837
47167,2020-01-07,1085
47169,2020-01-07,1581
47171,2020-01-07,801
47173,2020-01-07,1816
47175,2020-01-07,1170
47177,2020-01-07,323
47179,2020-01-07,863
47181,2020-01-07,638
47183,2020-01-07,274
47185,2020-01-07,1584
47187,2020-01-07,1350
47189,2020-01-07,1514
48001,2020-01-07,1927
48003,2020-01-07,1818
48005,2020-01-07,1433
48007,2020-01-07,335
48009,2020-01-07,1455
48011,2020-01-07,1334
48013,2020-01-07,12
48015,2020-01-07,1334
48017,2020-01-07,900
48019,2020-01-07,1895
48021,2020-01-07,1946
48023,2020-01-07,1693
48025,2020-01-07,201
48027,2020-01-07,2039
48029,2020-01-07,2014
48031,2020-01-07,1351
48033,2020-01-07,1490
48035,2020-01-07,150
48037,2020-01-07,1169
48039,2020-01-07,1572
48041,2020-01-07,469
48043,2020-01-07,1070
48045,2020-01-07,1644
48047,2020-01-07,1493
48049,2020-01-07,1832
48051,2020-01-07,1795
48053,2020-01-07,889
48055,2020-01-07,239
48057,2020-01-07,1922
48059,2020-01-07,774
48061,2020-01-07,449
48063,2020-01-07,241
48065,2020-01-07,1851
48067,2020-01-07,1047
48069,2020-01-07,779
48071,2020-01-07,1259
48073,2020-01-07,1509
48075,2020-01-07,166
48077,2020-01-07,1592
48079,2020-01-07,899
48081,2020-01-07,515
48083,2020-01-07,179
48085,2020-01-07,1388
48087,2020-01-07,1905
48089,2020-01-07,1980
48091,2020-01-07,1544
48093,2020-01-07,193
48095,2020-01-07,91
48097,2020-01-07,1701
48099,2020-01-07,130
48101,2020-01-07,764
48103,2020-01-07,1335
48105,2020-01-07,685
48107,2020-01-07,1260
48109,2020-01-07,863
48111,2020-01-07,1109
48113,2020-01-07,279
48115,2020-01-07,1882
48117,2020-01-07,1977
48119,2020-01-07,1777
48121,2020-01-07,152
48123,2020-01-07,1285
48125,2020-01-07,699
48127,2020-01-07,1463
48129,2020-01-07,1578
48131,2020-01-07,463
48133,2020-01-07,562
48135,2020-01-07,896
48137,2020-01-07,707
48139,2020-01-07,1397
48141,2020-01-07,1146
48143,2020-01-07,943
48145,2020-01-07,1857
48147,2020-01-07,251
48149,2020-01-07,1108
48151,2020-01-07,215
48153,2020-01-07,403
48155,2020-01-07,318
48157,2020-01-07,189
48159,2020-01-07,1029
48161,2020-01-07,2011
48163,2020-01-07,295
48165,2020-01-07,771
48167,2020-01-07,650
48169,2020-01-07,1746
48171,2020-01-07,459
48173,2020-01-07,1044
48175,2020-01-07,197
48177,2020-01-07,1
48179,2020-01-07,1258
48181,2020-01-07,1458
48183,2020-01-07,298
48185,2020-01-07,806
48187,2020-01-07,840
48189,2020-01-07,836
48191,2020-01-07,234
48193,2020-01-07,972
48195,2020-01-07,1664
48197,2020-01-07,1287
48199,2020-01-07,507
48201,2020-01-07,1165
48203,2020-01-07,757
48205,2020-01-07,746
48207,2020-01-07,1788
48209,2020-01-07,1289
48211,2020-01-07,257
48213,2020-01-07,1177
48215,2020-01-07,369
48217,2020-01-07,220
48219,2020-01-07,929
48221,2020-01-07,1059
48223,2020-01-07,1920
48225,2020-01-07,1300
48227,2020-01-07,1210
48229,2020-01-07,1739
48231,2020-01-07,205
48233,2020-01-07,1275
48235,2020-01-07,553
48237,2020-01-07,1056
48239,2020-01-07,1825
48241,2020-01-07,202
48243,2020-01-07,157
48245,2020-01-07,1043
48247,2020-01-07,955
48249,2020-01-07,552
48251,2020-01-07,285
48253,2020-01-07,564
48255,2020-01-07,511
48257,2020-01-07,1531
48259,2020-01-07,1315
48261,2020-01-07,1428
48263,2020-01-07,27
48265,2020-01-07,1090
48267,2020-01-07,1607
48269,2020-01-07,250
48271,2020-01-07,229
48273,2020-01-07,728
48275,2020-01-07,1731
48277,2020-01-07,389
48279,2020-01-07,1204
48281,2020-01-07,1053
48283,2020-01-07,1113
48285,2020-01-07,247
48287,2020-01-07,1813
48289,2020-01-07,1875
48291,2020-01-07,1739
48293,2020-01-07,1138
48295,2020-01-07,1242
48297,2020-01-07,1934
48299,2020-01-07,1910
48301,2020-01-07,442
48303,2020-01-07,857
48305,2020-01-07,51
48307,2020-01-07,2043
48309,2020-01-07,199
48311,2020-01-07,377
48313,2020-01-07,689
48315,2020-01-07,1502
48317,2020-01-07,735
48319,2020-01-07,221
48321,2020-01-07,2016
48323,2020-01-07,272
48325,2020-01-07,747
48327,2020-01-07,132
48329,2020-01-07,585
48331,2020-01-07,1236
